EmpID,Equity,TrainingCost,EquipmentCost,TotalLeaves,TotalIncome,TotalExpense,TotalSavings
1665,Options,3535.9,3960.85,15,154114.53,87423.7,66690.83
1666,Stocks,4166.24,3428.9,28,173648.96,84756.48,88892.48
1667,Stocks,4126.49,1282.78,29,70040.62,93764.58,-23723.960000000006
1668,Options,3783.75,3532.05,5,147119.25,95430.61,51688.64
1669,Stocks,4531.64,600.6,28,83413.15,83315.83,97.31999999999243
1670,Stocks,4134.53,999.33,16,186537.98,23667.15,162870.83000000002
1671,Stocks,2260.3,1272.61,4,95005.45,49617.72,45387.729999999996
1672,Stocks,4495.22,595.59,21,156496.39,94529.77,61966.62000000001
1673,Stocks,1036.27,1397.8,2,100751.13,69590.13,31161.0
1674,Options,1873.02,2506.74,15,99718.88,75597.51,24121.37000000001
1675,Options,2557.19,833.01,23,138055.88,37303.37,100752.51000000001
1676,Options,1289.07,2618.34,5,183705.28,38589.73,145115.55
1677,Stocks,4801.64,2677.3,21,110391.63,96734.15,13657.48000000001
1678,Stocks,2298.66,1299.55,29,198057.09,41618.98,156438.11
1679,Options,3042.99,1928.42,3,103293.39,35525.72,67767.67
1680,Stocks,3986.5,3519.92,21,58359.62,83070.97,-24711.35
1681,Stocks,3114.28,1358.71,15,121254.74,68357.54,52897.20000000001
1682,Options,2539.17,4464.49,10,104861.84,32698.91,72162.93
1683,Stocks,2716.85,1763.14,21,140491.98,74081.37,66410.61000000002
1684,Options,3865.2,3982.69,24,52510.01,93283.34,-40773.329999999994
1685,Options,4853.73,3562.49,4,144380.88,34015.72,110365.16
1686,Options,3215.44,3618.46,6,193774.33,84836.8,108937.52999999998
1687,Stocks,2113.75,4686.36,10,148774.68,76905.01,71869.67
1688,Stocks,3010.19,4952.07,30,81157.01,99215.45,-18058.440000000002
1689,Stocks,3202.64,914.09,7,126251.43,57499.11,68752.31999999999
1690,Stocks,4395.65,2932.26,25,125140.33,85042.25,40098.08
1691,Stocks,3422.05,1793.26,14,142939.28,96361.42,46577.86
1692,Options,3096.38,4321.53,24,157063.22,54810.77,102252.45000000001
1693,Stocks,2575.58,3029.64,29,170942.06,72024.84,98917.22
1694,Options,3558.99,4640.24,4,197701.22,91407.42,106293.8
1695,Stocks,1975.25,4485.83,23,103104.65,42842.52,60262.13
1696,Options,1683.58,1080.39,4,52202.65,91443.73,-39241.079999999994
1697,Options,2131.1,2012.5,8,129379.14,54042.66,75336.48
1698,Stocks,4045.48,2780.77,5,91990.34,65748.54,26241.800000000003
1699,Stocks,3498.34,2283.9,0,120127.6,90918.22,29209.380000000005
1700,Options,3391.17,1383.75,23,129560.65,62831.88,66728.76999999999
1701,Stocks,1188.66,1453.73,2,193844.67,84506.78,109337.89000000001
1702,Stocks,4602.92,2112.84,2,66152.67,48353.63,17799.04
1703,Stocks,3670.59,2798.66,22,103067.41,74724.08,28343.33
1704,Options,2541.39,830.15,2,185961.14,95332.06,90629.08000000002
1705,Stocks,4359.91,3451.65,18,88764.61,48140.8,40623.81
1706,Options,2560.63,2553.6,16,135721.75,79227.91,56493.84
1707,Options,1176.03,3782.53,12,66887.78,39907.6,26980.18
1708,Options,2497.46,3594.81,0,115091.93,50413.38,64678.549999999996
1709,Options,3435.94,2901.02,10,150084.58,29285.86,120798.71999999999
1710,Stocks,1937.51,1050.95,23,193872.72,86790.72,107082.0
1711,Options,2034.15,1736.67,26,183374.53,78491.95,104882.58
1712,Options,2355.87,563.93,3,113463.99,93149.64,20314.350000000006
1713,Stocks,3634.22,1388.03,14,118599.31,22312.94,96286.37
1714,Stocks,2403.93,4159.51,19,165957.95,88510.55,77447.40000000001
1715,Options,4286.73,2231.67,18,174657.32,35991.02,138666.30000000002
1716,Options,3748.18,2179.48,16,157504.9,77668.4,79836.5
1717,Options,4136.32,2704.58,27,121733.82,44003.77,77730.05000000002
1718,Stocks,4188.22,3771.67,22,196783.59,43141.34,153642.25
1719,Options,2738.96,1795.96,4,103653.31,83378.67,20274.64
1720,Options,2632.63,1970.86,5,146743.86,52339.28,94404.57999999999
1721,Stocks,3580.6,3198.32,1,155457.74,32412.85,123044.88999999998
1722,Stocks,3748.29,1017.49,10,104611.27,91230.65,13380.62000000001
1723,Stocks,3108.17,1350.5,26,165560.57,76413.01,89147.56000000001
1724,Options,1782.02,4705.55,8,198610.77,31967.08,166643.69
1725,Stocks,4905.2,4336.05,13,50938.91,79158.27,-28219.36
1726,Options,3098.25,1482.77,20,182958.76,63865.67,119093.09000000001
1727,Stocks,1788.97,4963.14,4,160862.3,75752.16,85110.13999999998
1728,Stocks,4413.39,4144.65,12,118447.05,84827.24,33619.81
1729,Options,3981.07,4035.21,16,62680.93,99010.92,-36329.99
1730,Stocks,3086.16,3021.85,24,88248.39,73874.09,14374.300000000003
1731,Options,3603.91,2609.65,22,161281.33,52525.51,108755.81999999998
1732,Options,1866.07,1964.47,19,120613.38,68992.62,51620.76000000001
1733,Options,1299.51,2968.94,10,171428.21,62163.33,109264.87999999999
1734,Stocks,1461.77,958.65,28,168198.51,60986.48,107212.03
1735,Stocks,2310.55,1248.44,30,171343.43,66368.18,104975.25
1736,Options,4550.74,2305.76,19,76624.42,80733.34,-4108.919999999998
1737,Stocks,4707.82,3244.18,14,63489.79,68798.12,-5308.3299999999945
1738,Stocks,4006.43,3643.02,21,133933.12,30579.1,103354.01999999999
1739,Stocks,3252.5,3191.26,20,184758.69,51992.31,132766.38
1740,Options,3052.39,1654.61,27,113227.46,39718.55,73508.91
1741,Options,2348.37,4790.61,22,59327.61,51780.62,7546.989999999998
1742,Options,1154.73,4809.4,30,161351.47,34973.43,126378.04000000001
1743,Stocks,1226.89,4364.57,22,184612.02,23944.81,160667.21
1744,Options,4723.11,1758.33,11,57805.66,67893.01,-10087.349999999991
1745,Stocks,1290.7,3175.84,29,183073.13,71095.78,111977.35
1746,Stocks,4466.97,4153.92,0,69274.06,57148.12,12125.939999999995
1747,Stocks,4826.84,1143.7,11,112316.77,92085.98,20230.790000000008
1748,Options,4887.76,4919.24,7,174948.6,56927.8,118020.8
1749,Stocks,2637.88,3639.07,26,193611.65,78022.44,115589.20999999999
1750,Options,4607.91,4871.29,30,64571.84,54452.99,10118.849999999999
1751,Stocks,3773.32,3404.41,19,136520.86,90431.89,46088.96999999999
1752,Options,4609.79,3374.28,12,62259.11,51594.95,10664.160000000003
1753,Options,4717.44,659.55,13,164589.95,86751.25,77838.70000000001
1754,Stocks,4040.9,3944.67,19,64328.12,28291.01,36037.11
1755,Stocks,1055.71,613.59,14,177410.5,38631.26,138779.24
1756,Options,1820.59,1229.28,28,168570.26,72870.05,95700.21
1757,Stocks,3709.96,1211.22,29,164033.59,51573.76,112459.82999999999
1758,Options,1246.86,2994.81,7,72125.48,69320.03,2805.449999999997
1759,Stocks,1189.44,2893.7,5,97254.87,75870.11,21384.759999999995
1760,Stocks,4312.17,797.59,7,56698.9,81932.4,-25233.499999999993
1761,Stocks,2110.58,3753.55,7,172868.04,53486.96,119381.08000000002
1762,Stocks,3443.2,4379.77,2,117848.04,37792.92,80055.12
1763,Options,3891.94,3841.38,0,61730.2,96499.24,-34769.04000000001
1764,Stocks,3210.53,2559.51,8,68107.64,53984.86,14122.779999999999
1765,Options,2522.11,2622.2,18,95981.43,30853.13,65128.29999999999
1766,Stocks,4883.45,3953.63,20,182718.32,88281.38,94436.94
1767,Stocks,1367.21,951.69,12,89634.09,79327.01,10307.080000000002
1768,Stocks,4458.43,1584.19,24,136928.94,90342.21,46586.729999999996
1769,Options,1807.28,1710.07,26,141404.64,51745.8,89658.84000000001
1770,Options,2174.19,1042.97,14,111263.55,28888.86,82374.69
1771,Stocks,4009.78,4581.51,10,121109.65,42847.52,78262.13
1772,Stocks,1071.6,3705.9,10,64445.89,77250.7,-12804.809999999998
1773,Options,1827.72,4140.21,6,140578.66,48733.91,91844.75
1774,Stocks,2110.66,4174.03,30,115167.9,38350.33,76817.56999999999
1775,Options,1618.5,1076.45,24,177913.5,31215.34,146698.16
1776,Options,1287.15,2217.9,27,120468.65,87835.11,32633.539999999994
1777,Options,4785.61,4388.9,27,99118.6,95801.63,3316.970000000001
1778,Options,3527.07,1092.02,0,82841.05,76261.27,6579.779999999999
1779,Options,3297.49,2042.74,1,77193.84,93028.68,-15834.839999999997
1780,Stocks,1736.38,1359.46,2,123207.24,75555.78,47651.46000000001
1781,Options,2050.7,3683.51,4,87979.0,82084.16,5894.8399999999965
1782,Stocks,3719.71,4534.27,4,183219.29,83373.33,99845.96
1783,Stocks,2036.81,4119.68,0,187813.98,81095.62,106718.36000000002
1784,Options,3312.21,940.16,26,197361.46,45891.5,151469.96
1785,Options,2979.66,4953.5,29,163719.0,24860.61,138858.39
1786,Stocks,1518.97,893.21,10,89181.29,29759.36,59421.92999999999
1787,Stocks,4198.66,1531.73,27,97685.13,34016.97,63668.16
1788,Options,2141.2,4310.86,17,107204.21,52677.98,54526.23
1789,Stocks,4798.8,1678.13,29,65724.5,66653.03,-928.5299999999988
1790,Stocks,2458.93,2828.25,23,119674.18,44033.91,75640.26999999999
1791,Stocks,4918.42,2643.33,27,192739.08,51312.8,141426.27999999997
1792,Options,4818.2,2113.39,20,58907.82,59498.77,-590.9499999999971
1793,Options,4459.06,4373.54,1,168693.95,28160.18,140533.77000000002
1794,Stocks,2028.52,3117.93,30,112077.13,82305.62,29771.51000000001
1795,Options,4190.29,3048.88,8,179812.99,81514.81,98298.18
1796,Stocks,3346.86,1634.19,14,196181.68,80185.69,115995.98999999999
1797,Options,4727.76,3412.91,25,150791.2,54735.72,96055.48000000001
1798,Options,3707.74,4777.07,6,142966.19,55948.43,87017.76000000001
1799,Options,1919.02,4353.5,20,149583.65,76001.81,73581.84
1800,Stocks,1214.62,1787.17,18,129721.07,92061.58,37659.490000000005
1801,Stocks,3706.6,2284.85,20,126806.27,97554.79,29251.48000000001
1802,Options,2892.35,1090.59,12,147043.88,53352.11,93691.77
1803,Options,1026.81,2629.11,9,169274.64,46680.47,122594.17000000001
1804,Options,4866.57,1286.46,18,88455.76,27499.55,60956.20999999999
1805,Options,4584.33,4175.45,5,78510.3,42070.39,36439.91
1806,Options,3773.62,4521.11,21,171358.07,39019.94,132338.13
1807,Options,1726.49,3642.14,20,68024.01,22392.74,45631.26999999999
1808,Stocks,2080.9,1007.09,22,151279.22,93924.37,57354.850000000006
1809,Stocks,1687.58,2873.79,16,97804.66,58568.24,39236.420000000006
1810,Options,3213.06,1158.31,9,149943.07,73516.53,76426.54000000001
1811,Stocks,1451.22,1207.08,22,99137.54,42639.57,56497.969999999994
1812,Stocks,1038.88,600.31,27,132314.5,76725.74,55588.759999999995
1813,Options,4914.16,3061.27,25,138013.85,45715.57,92298.28
1814,Options,3278.32,2213.25,1,119979.18,61061.6,58917.579999999994
1815,Stocks,3422.78,4426.23,26,176605.19,60784.68,115820.51000000001
1816,Options,4269.28,4318.1,13,60128.18,40738.6,19389.58
1817,Stocks,2553.88,3284.36,15,72713.93,85915.02,-13201.090000000011
1818,Options,2219.25,2211.75,14,69947.5,83026.61,-13079.11
1819,Stocks,1627.53,1545.07,20,144304.3,46286.95,98017.34999999999
1820,Stocks,3984.25,4708.18,21,101786.56,38981.52,62805.04
1821,Stocks,3421.32,1690.34,11,195000.11,22974.41,172025.69999999998
1822,Stocks,4430.03,657.64,15,177299.61,21435.02,155864.59
1823,Stocks,1838.95,3527.65,17,89155.65,78734.2,10421.449999999997
1824,Stocks,4397.19,3193.03,12,127815.13,75569.58,52245.55
1825,Stocks,1878.24,1845.32,6,165523.67,46359.74,119163.93000000002
1826,Options,4227.1,2812.4,16,119793.81,35944.29,83849.51999999999
1827,Stocks,2628.52,4080.25,6,123726.03,57004.16,66721.87
1828,Options,4233.92,4991.36,8,157748.71,28171.58,129577.12999999999
1829,Stocks,4736.23,2062.46,16,183532.52,70874.15,112658.37
1830,Stocks,1076.87,4628.16,12,125358.31,20583.23,104775.08
1831,Options,1560.07,4453.26,14,99768.24,71169.02,28599.22
1832,Options,3590.8,1843.01,7,192325.74,59908.34,132417.4
1833,Options,1260.7,1568.56,4,142155.12,81576.23,60578.89
1834,Stocks,2297.7,1146.97,26,191521.01,40779.5,150741.51
1835,Options,4706.83,4089.65,5,124005.23,92326.94,31678.289999999994
1836,Options,2736.72,4831.44,22,85976.32,50983.71,34992.61000000001
1837,Options,2600.47,4086.42,17,74275.13,62448.04,11827.090000000004
1838,Stocks,1751.34,729.16,9,133368.26,69409.47,63958.79000000001
1839,Options,2468.23,1019.57,25,118618.67,57833.76,60784.909999999996
1840,Stocks,1795.46,4083.29,17,82798.12,43326.62,39471.49999999999
1841,Stocks,4112.46,1069.34,28,60073.04,66230.86,-6157.82
1842,Stocks,1494.25,4490.84,5,139827.19,73594.76,66232.43000000001
1843,Stocks,3493.27,3377.71,28,136639.4,23685.34,112954.06
1844,Options,3734.23,3528.21,8,104814.71,32684.28,72130.43000000001
1845,Stocks,1635.18,3415.05,30,188200.51,87826.64,100373.87000000001
1846,Options,4438.53,2930.78,4,189454.27,40065.34,149388.93
1847,Options,1700.2,3899.63,15,153170.61,86495.23,66675.37999999999
1848,Options,4563.37,1690.97,29,75420.47,30099.29,45321.18
1849,Stocks,4464.34,1555.2,24,148956.26,65989.67,82966.59000000001
1850,Stocks,3100.41,4217.77,20,119596.38,31826.29,87770.09
1851,Stocks,1685.49,4076.38,11,142854.81,92534.7,50320.11
1852,Options,4231.63,4016.33,14,185913.02,91405.88,94507.13999999998
1853,Options,4090.64,1643.13,27,164496.65,60583.38,103913.26999999999
1854,Options,2962.74,1685.31,15,183185.41,56685.62,126499.79000000001
1855,Options,1920.75,2484.75,14,164158.91,68527.81,95631.1
1856,Stocks,2943.28,4070.8,13,137814.57,24625.54,113189.03
1857,Stocks,2603.31,4142.36,10,64036.5,99264.99,-35228.490000000005
1858,Options,2410.76,4698.12,12,179998.49,65183.82,114814.66999999998
1859,Options,2055.53,767.03,13,190185.08,64540.4,125644.68
1860,Options,1823.0,1873.82,20,65929.75,75451.21,-9521.460000000006
1861,Options,3724.0,1158.46,18,180344.55,25538.11,154806.44
1862,Stocks,2296.7,1842.26,3,150510.57,75957.81,74552.76000000001
1863,Stocks,4006.9,3557.71,3,185860.09,48688.08,137172.01
1864,Stocks,3246.66,4968.99,18,172111.88,29967.18,142144.7
1865,Stocks,4612.04,4063.76,13,72686.76,43316.6,29370.159999999996
1866,Options,4966.99,2837.24,20,114206.3,41189.05,73017.25
1867,Stocks,4989.98,3410.99,1,89317.0,80346.3,8970.699999999997
1868,Stocks,3945.07,4684.49,6,66113.62,70289.22,-4175.600000000006
1869,Stocks,2061.79,1676.19,5,186156.68,24421.0,161735.68
1870,Options,1993.62,4502.52,12,165950.1,40048.59,125901.51000000001
1871,Options,4264.06,1038.2,27,105990.9,45825.75,60165.149999999994
1872,Stocks,4391.09,4961.84,21,189754.89,50756.67,138998.22000000003
1873,Stocks,3840.55,953.46,30,156040.9,93519.56,62521.34
1874,Stocks,1409.33,4961.22,29,189256.03,77756.3,111499.73
1875,Options,4772.36,1308.8,13,148636.23,25543.88,123092.35
1876,Options,1263.15,2025.53,16,153687.63,93486.23,60201.40000000001
1877,Options,4153.29,4143.35,13,83539.73,46727.03,36812.7
1878,Options,4731.91,1353.63,4,56108.08,38295.57,17812.510000000002
1879,Options,1276.42,3288.36,1,134038.08,56692.28,77345.79999999999
1880,Options,1091.03,645.83,13,114125.3,27900.38,86224.92
1881,Options,3919.24,3236.23,12,177554.16,75796.94,101757.22
1882,Stocks,4266.04,800.31,5,53995.34,69722.54,-15727.199999999997
1883,Stocks,4134.32,4997.29,29,57957.19,47070.82,10886.370000000003
1884,Stocks,3023.65,2185.06,15,98659.97,23350.36,75309.61
1885,Options,1027.55,2094.88,4,125592.61,22158.69,103433.92
1886,Stocks,1864.18,1868.06,26,50712.83,86120.52,-35407.69
1887,Options,1222.44,3149.29,10,185047.54,98328.51,86719.03000000001
1888,Stocks,3761.48,3025.71,21,169817.7,67640.12,102177.58000000002
1889,Stocks,4772.65,2392.4,28,115988.76,96715.83,19272.929999999993
1890,Options,4131.33,3510.67,29,140916.28,66357.9,74558.38
1891,Stocks,3763.48,4789.14,17,51445.1,48865.5,2579.5999999999985
1892,Options,1423.92,4664.88,9,56273.2,50722.79,5550.409999999996
1893,Stocks,4252.71,874.71,14,134355.97,99429.87,34926.100000000006
1894,Options,2050.34,2468.81,29,53196.96,92827.98,-39631.02
1895,Options,3154.48,1690.62,21,188063.35,25093.21,162970.14
1896,Options,2485.85,2682.22,17,151272.48,50663.41,100609.07
1897,Stocks,3085.21,4283.83,18,71761.1,75680.52,-3919.4199999999983
1898,Stocks,2995.4,3368.75,25,110232.56,92099.08,18133.479999999996
1899,Options,2178.58,3152.14,6,168703.52,35761.36,132942.15999999997
1900,Stocks,3748.99,4031.54,24,153643.17,89532.47,64110.70000000001
1901,Options,2417.96,3665.39,16,92748.8,38961.83,53786.97
1902,Stocks,4395.67,3171.27,15,63132.9,24151.03,38981.87
1903,Stocks,4966.46,2064.91,14,119316.6,74780.25,44536.350000000006
1904,Stocks,1187.01,1460.64,20,98073.56,83223.1,14850.459999999992
1905,Stocks,3265.17,3822.29,21,177844.41,98859.34,78985.07
1906,Options,4364.4,4254.46,26,62305.0,73235.86,-10930.86
1907,Options,4076.04,4184.52,29,131017.53,25878.42,105139.11
1908,Options,1118.92,4123.15,13,61935.94,88835.8,-26899.86
1909,Options,4761.84,3206.04,0,199729.41,88004.58,111724.83
1910,Stocks,4684.95,2690.3,12,94033.52,98437.12,-4403.599999999991
1911,Stocks,2839.22,4408.64,26,157309.1,26905.37,130403.73000000001
1912,Stocks,2399.55,3645.58,10,59928.22,56280.78,3647.4400000000023
1913,Options,4310.49,3045.45,30,59059.9,25232.98,33826.92
1914,Stocks,3521.2,4002.22,13,52032.18,35155.78,16876.4
1915,Stocks,1014.0,1331.26,13,147920.91,31654.9,116266.01000000001
1916,Options,3460.09,2430.28,19,148171.09,98471.45,49699.64
1917,Options,3922.27,2672.81,0,103503.46,96779.07,6724.389999999999
1918,Stocks,4536.31,2588.8,2,70269.15,98515.43,-28246.28
1919,Options,4005.06,2142.99,11,58109.34,56565.62,1543.719999999994
1920,Stocks,4552.17,1682.67,8,138743.4,20449.34,118294.06
1921,Stocks,1453.88,4140.97,0,86350.46,64742.69,21607.770000000004
1922,Stocks,4830.96,1818.76,8,102134.07,99718.31,2415.7600000000093
1923,Options,1167.14,3405.83,4,51698.39,93586.18,-41887.78999999999
1924,Options,2293.25,3046.76,14,63946.12,77625.67,-13679.549999999996
1925,Options,3968.84,2863.23,29,71247.49,98247.65,-27000.15999999999
1926,Options,1321.13,1191.62,13,175697.44,36809.88,138887.56
1927,Stocks,2098.91,3471.12,8,108128.44,66021.19,42107.25
1928,Options,3412.77,3046.97,5,63608.12,65351.02,-1742.8999999999942
1929,Stocks,4604.1,3894.65,14,148602.37,73068.73,75533.64
1930,Stocks,4026.45,1036.16,17,121948.5,82105.45,39843.05
1931,Options,2721.19,3759.3,0,76161.7,79488.07,-3326.37000000001
1932,Options,1056.12,1973.92,30,93938.49,67839.99,26098.5
1933,Options,2857.55,4161.32,5,179300.88,81560.9,97739.98000000001
1934,Stocks,2966.03,2090.96,11,99641.92,97914.16,1727.7599999999948
1935,Options,3766.62,4902.18,26,182360.28,55492.14,126868.14
1936,Options,2935.25,3344.09,26,105629.46,78427.46,27202.0
1937,Options,4359.41,1227.37,5,162019.85,23422.38,138597.47
1938,Stocks,1447.14,1913.37,11,176184.11,52504.96,123679.15
1939,Options,4022.61,4265.81,2,143919.45,20182.22,123737.23000000001
1940,Options,4094.97,4336.32,7,107158.73,75877.42,31281.309999999998
1941,Options,2736.09,1128.93,24,58089.85,71784.7,-13694.849999999999
1942,Options,4321.48,522.08,27,160043.06,33494.74,126548.32
1943,Stocks,1193.86,1777.01,26,146298.31,65243.18,81055.13
1944,Options,3371.74,2174.62,8,124706.59,67943.01,56763.58
1945,Options,2755.6,2472.51,17,168978.18,93138.53,75839.65
1946,Stocks,1956.39,1228.1,30,83272.54,42399.85,40872.689999999995
1947,Stocks,1202.3,4741.78,27,57378.05,61911.31,-4533.259999999995
1948,Options,1208.48,3260.57,11,194086.74,35362.19,158724.55
1949,Options,1473.24,4282.38,21,101187.56,94206.89,6980.669999999998
1950,Options,3126.59,1360.66,29,52186.72,33356.07,18830.65
1951,Options,2483.93,1082.41,15,179872.73,95977.25,83895.48000000001
1952,Stocks,4075.73,3991.08,17,148705.33,53035.51,95669.81999999998
1953,Options,1533.13,4460.76,18,90256.7,87275.27,2981.429999999993
1954,Options,4454.75,1863.88,1,126210.79,21919.57,104291.22
1955,Stocks,1420.63,1921.55,25,181251.97,66139.43,115112.54000000001
1956,Stocks,1149.5,4503.46,11,185404.69,83530.78,101873.91
1957,Stocks,1670.62,2994.96,12,198737.27,53332.54,145404.72999999998
1958,Stocks,4037.24,4649.46,25,58252.76,88333.88,-30081.120000000003
1959,Options,2001.88,615.96,10,104902.71,88460.83,16441.880000000005
1960,Options,4160.76,1490.72,3,107792.91,22185.16,85607.75
1961,Stocks,4270.18,1492.13,10,174217.12,36219.27,137997.85
1962,Stocks,2120.83,1012.1,19,69089.65,93089.31,-23999.660000000003
1963,Options,4773.62,1901.27,19,187538.59,82829.29,104709.3
1964,Stocks,1402.75,2895.73,8,181874.43,86819.47,95054.95999999999
1965,Options,2863.63,3784.39,9,70124.08,94010.41,-23886.33
1966,Stocks,3491.57,2625.64,28,176399.1,89161.38,87237.72
1967,Options,3813.4,4466.56,25,77405.87,38268.31,39137.56
1968,Stocks,2247.07,4588.05,28,129428.58,40258.72,89169.86
1969,Stocks,2380.34,1480.8,15,150082.0,73360.11,76721.89
1970,Options,2823.54,3846.17,5,89986.56,66986.9,22999.660000000003
1971,Stocks,2003.91,897.77,8,168239.89,96863.46,71376.43000000001
1972,Stocks,1857.37,2466.35,11,133600.35,81983.29,51617.06000000001
1973,Stocks,1852.02,3591.19,30,94574.55,90476.28,4098.270000000004
1974,Stocks,4126.05,2010.73,25,189084.68,49131.77,139952.91
1975,Stocks,3058.35,1184.56,10,119547.38,94388.88,25158.5
1976,Stocks,4130.49,4400.16,11,101847.5,75461.54,26385.960000000006
1977,Options,1806.82,2973.47,28,123502.1,49103.99,74398.11000000002
1978,Options,2039.8,1307.4,13,62380.22,73127.97,-10747.75
